Market Day,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),MISO ActualLoad (MWh),MISO ISO MTLF (MWh),MISO MTLF (MWh),Midwest ISO ActualLoad (MWh),Midwest ISO MTLF (MWh),North ActualLoad (MWh),North MTLF (MWh),South ActualLoad (MWh),South MTLF (MWh),West ActualLoad (MWh),West MTLF (MWh)
07/15/2013,24493.5245833,23744.4166667,29206.9008333,29739.7916667,,,,73769.3445833,73170.625,,,,,20068.9191667,19686.4166667
07/16/2013,25171.2404167,25531.0416667,30580.715,31234.7083333,,,,77322.5054167,78048.375,,,,,21570.55,21282.625
07/17/2013,25835.7841667,25792.5833333,31517.56625,31410.125,,,,79273.2979167,79007.2916667,,,,,21919.9475,21804.5833333
07/18/2013,26322.8708333,26211.625,31760.7208333,31933.0,,,,80444.88,80224.0833333,,,,,22361.2883333,22079.4583333
07/19/2013,26021.7908333,25802.9166667,31006.56875,31475.0833333,,,,77996.57625,78458.4166667,,,,,20968.2166667,21180.4166667
07/20/2013,22606.52125,23769.0416667,24391.8475,25315.7083333,,,,64064.0708333,66462.2083333,,,,,17065.7020833,17377.4583333
07/21/2013,20408.7775,21796.375,21449.7383333,22415.4583333,,,,58065.9,60582.625,,,,,16207.3841667,16370.7916667
07/22/2013,23006.5391667,22991.375,25526.3533333,27273.6666667,,,,67609.4854167,69666.0416667,,,,,19076.5929167,19401.0
07/23/2013,23812.5770833,23797.2916667,23945.5283333,25250.875,,,,64995.3533333,67034.25,,,,,17237.2479167,17986.0833333
07/24/2013,20322.6491667,20983.5416667,21649.9425,22504.0416667,,,,58832.9670833,60495.7916667,,,,,16860.3754167,17008.2083333
07/25/2013,19998.99875,20122.4583333,22297.4983333,23079.1666667,,,,59986.145,60664.75,,,,,17689.6479167,17463.125
07/26/2013,19481.1325,19654.5,22166.6929167,22468.4583333,,,,58041.3616667,58418.5416667,,,,,16393.53625,16295.5833333
07/27/2013,17714.1516667,17433.8333333,19012.4333333,19702.6666667,,,,50509.3066667,51270.0416667,,,,,13782.7216667,14133.5416667
07/28/2013,16530.0666667,16989.9583333,17312.5779167,18105.0416667,,,,47401.34375,48588.7916667,,,,,13558.6991667,13493.7916667
07/29/2013,18912.0566667,18490.875,20648.8091667,20921.6666667,,,,55576.51375,55250.4583333,,,,,16015.6479167,15837.9166667
07/30/2013,19141.6583333,19555.5416667,21816.9770833,22312.0,,,,57492.3741667,58544.1666667,,,,,16533.73875,16676.625
07/31/2013,20040.7970833,20308.25,22357.2870833,23267.5416667,,,,59484.5391667,61155.75,,,,,17086.455,17579.9583333
08/01/2013,21115.9770833,21136.5,22500.7508333,23407.7916667,,,,60882.0766667,61943.0833333,,,,,17265.34875,17398.7916667
08/02/2013,20435.09,20895.75,21790.9504167,22955.125,,,,59191.61375,60643.2083333,,,,,16965.5733333,16792.3333333
08/03/2013,19819.2279167,19539.1666667,19707.38625,20119.875,,,,54542.0554167,54726.3333333,,,,,15015.44125,15067.2916667
08/04/2013,18253.7170833,18515.125,18274.48125,18788.2083333,,,,50968.3975,51898.25,,,,,14440.1991667,14594.9166667
08/05/2013,19958.3779167,20231.1666667,21256.2441667,21163.4166667,,,,58106.8108333,58491.3333333,,,,,16892.18875,17096.75
08/06/2013,21877.94125,21915.875,23137.2483333,24018.7916667,,,,62800.3758333,63673.5,,,,,17785.18625,17738.8333333
08/07/2013,22850.4758333,23134.25,24155.4954167,24637.8333333,,,,64232.17,64824.7916667,,,,,17226.19875,17052.7083333
08/08/2013,22283.8166667,22342.875,23173.8991667,23308.3333333,,,,62154.9425,62232.6666667,,,,,16697.2266667,16581.4583333
08/09/2013,21484.9395833,21083.4166667,22962.9754167,22992.4583333,,,,61064.0283333,60526.8333333,,,,,16616.1133333,16450.9583333
08/10/2013,20518.1058333,20118.1666667,20331.0825,21061.5,,,,55769.2845833,56118.75,,,,,14920.09625,14939.0833333
08/11/2013,20121.7875,19784.4166667,19183.0983333,20205.5833333,,,,54530.195,54978.0416667,,,,,15225.3091667,14988.0416667
08/12/2013,21827.7633333,22229.2083333,22776.46375,23130.9166667,,,,61985.8625,62725.2083333,,,,,17381.6354167,17365.0833333
08/13/2013,20427.2908333,20987.7916667,21149.0179167,22204.3333333,,,,58164.3370833,60118.2083333,,,,,16588.0283333,16926.0833333
08/14/2013,18528.44875,19636.375,20723.7041667,21878.5833333,,,,55484.9658333,58183.9583333,,,,,16232.8129167,16669.0
08/15/2013,18498.7641667,18599.625,21324.8233333,22092.2083333,,,,56288.7916667,57107.4583333,,,,,16465.2041667,16415.625
08/16/2013,18738.0308333,18603.4583333,21708.8708333,22431.0833333,,,,57175.65375,57531.5416667,,,,,16728.7520833,16497.0
08/17/2013,17889.99125,18004.1666667,19949.8170833,20861.0833333,,,,53454.8854167,54593.7083333,,,,,15615.0770833,15728.4583333
08/18/2013,18437.2625,18523.2916667,19673.1604167,20665.625,,,,53710.2195833,54994.2083333,,,,,15599.7966667,15805.2916667
08/19/2013,21512.7633333,21268.125,23795.8320833,24894.4583333,,,,64024.2375,64866.625,,,,,18715.6420833,18704.0416667
08/20/2013,22499.055,22476.75,25538.8175,26748.2083333,,,,68471.15125,69340.4583333,,,,,20433.27875,20115.5
08/21/2013,23365.8108333,23379.0416667,27106.3795833,27686.0833333,,,,70984.3941667,71933.1666667,,,,,20512.20375,20868.0416667
08/22/2013,22966.89875,23631.125,25321.42875,26121.5,,,,67250.50875,68697.2916667,,,,,18962.18125,18944.6666667
08/23/2013,22891.0308333,22603.125,23519.3045833,23717.0833333,,,,65131.45875,64581.2916667,,,,,18721.1233333,18261.0833333
08/24/2013,21164.57375,21114.0,21205.5308333,21959.9166667,,,,60993.78375,60866.7916667,,,,,18623.6791667,17792.875
08/25/2013,21087.1754167,21008.2916667,22650.5995833,23336.4583333,,,,63765.45,63860.0416667,,,,,20027.675,19515.2916667
08/26/2013,24357.9995833,24050.25,27545.5704167,28987.5416667,,,,74287.9691667,75557.4166667,,,,,22384.3991667,22519.625
08/27/2013,25112.3941667,25064.125,28489.2775,29850.0833333,,,,76092.1379167,77213.875,,,,,22490.46625,22299.6666667
08/28/2013,25575.45125,25827.8333333,27531.6454167,28588.75,,,,74798.3770833,76216.1666667,,,,,21691.2804167,21799.5833333
08/29/2013,25336.1558333,25726.7916667,27489.9066667,27453.6666667,,,,74537.08625,74899.9583333,,,,,21711.02375,21719.5
08/30/2013,25451.60125,25313.3333333,27008.7033333,28455.2916667,,,,73139.3720833,74808.5833333,,,,,20679.0675,21039.9583333
08/31/2013,23630.1920833,23821.5,22068.2791667,23468.0833333,,,,63748.54,65402.2083333,,,,,18050.06875,18112.625
09/01/2013,20946.1179167,22253.7083333,20548.19875,22241.6666667,,,,57116.6429167,60688.4583333,,,,,15622.32625,16193.0833333
09/02/2013,19957.3691667,20196.9583333,19079.5016667,20007.0416667,,,,53380.7633333,54715.6666667,,,,,14343.8925,14511.6666667
09/03/2013,20027.6429167,20959.2916667,21228.5179167,21709.7083333,,,,57540.3641667,59097.75,,,,,16284.2033333,16428.75
09/04/2013,20608.7483333,20815.4583333,22596.8679167,22943.0416667,,,,61070.5716667,61272.5833333,,,,,17864.9554167,17514.0833333
09/05/2013,21502.9175,21767.0416667,21966.3054167,21904.2083333,,,,62055.785,61731.9583333,,,,,18586.5620833,18060.7083333
09/06/2013,21646.0375,21641.375,21818.1408333,22334.8333333,,,,62981.2170833,63156.3333333,,,,,19517.03875,19180.125
09/07/2013,21016.1416667,20825.2916667,21139.8483333,22282.1666667,,,,60984.8258333,61831.8333333,,,,,18828.8358333,18724.375
09/08/2013,20782.0158333,21245.2083333,19678.01125,19336.5,,,,56921.1045833,57725.2916667,,,,,16461.0775,17143.5833333
09/09/2013,24724.62375,23616.0833333,24097.405,24493.2916667,,,,68718.0516667,67569.0,,,,,19896.0229167,19459.625
09/10/2013,25623.5345833,25446.9583333,28816.3425,28040.5833333,,,,73828.6966667,73212.75,,,,,19388.8195833,19725.2083333
09/11/2013,25142.3270833,25067.7916667,27320.2908333,28337.1666667,,,,71032.54375,71894.5416667,,,,,18569.9258333,18489.5833333
09/12/2013,22515.545,23300.25,23266.3070833,24081.0416667,,,,62384.9616667,64407.2916667,,,,,16603.1095833,17026.0
09/13/2013,18469.8233333,19220.75,20001.6529167,20985.1666667,,,,53943.2091667,55914.7083333,,,,,15471.7329167,15708.7916667
09/14/2013,16295.34625,16349.9583333,17837.32875,17854.9166667,,,,48088.9725,47930.5416667,,,,,13956.2975,13725.6666667
09/15/2013,16358.61375,15962.875,17238.22375,17164.9583333,,,,47161.2633333,46410.0,,,,,13564.4258333,13282.1666667
09/16/2013,18191.8191667,18172.7083333,19939.3195833,20006.0,,,,53136.0058333,53423.7083333,,,,,15004.8670833,15245.0
09/17/2013,18189.65375,18465.6666667,20226.7508333,20424.5833333,,,,53544.125,54118.4583333,,,,,15127.7204167,15228.2083333
09/18/2013,20094.915,19969.6666667,21062.1729167,21495.2916667,,,,57609.16875,58272.0416667,,,,,16452.0808333,16807.0833333
09/19/2013,22112.4008333,21561.1666667,22594.4329167,23877.8333333,,,,62101.6029167,62892.75,,,,,17394.7691667,17453.75
09/20/2013,20065.1608333,20228.2083333,22471.1833333,22434.75,,,,57889.9666667,58364.375,,,,,15353.6225,15701.4166667
09/21/2013,16523.2566667,16726.25,18387.5891667,18506.5833333,,,,48478.8666667,48842.125,,,,,13568.0208333,13609.2916667
09/22/2013,15861.9308333,15766.75,17075.4554167,17208.8333333,,,,46516.445,46348.9166667,,,,,13579.05875,13373.3333333
09/23/2013,17744.86875,17869.9583333,19982.4570833,20412.2916667,,,,53156.35625,53809.8333333,,,,,15429.0304167,15527.5833333
09/24/2013,18408.2004167,18283.875,20359.235,20488.625,,,,54427.7729167,54298.4583333,,,,,15660.3375,15525.9583333
09/25/2013,19350.0020833,18672.4583333,20490.5895833,20860.7916667,,,,55581.3975,55234.7916667,,,,,15740.8058333,15701.5416667
09/26/2013,19626.24625,19423.375,20637.6858333,21268.0416667,,,,56504.9654167,57065.5,,,,,16241.0333333,16374.0833333
09/27/2013,19330.3825,19289.7916667,20524.27375,20848.7916667,,,,56326.4325,56748.0833333,,,,,16471.77625,16609.5
09/28/2013,17942.87125,17939.625,18680.13875,18796.5833333,,,,50800.4654167,50838.0416667,,,,,14177.4554167,14101.8333333
09/29/2013,16706.3566667,16426.2916667,17563.4075,17570.875,,,,47666.48625,47605.7083333,,,,,13396.7220833,13608.5416667
09/30/2013,18419.9195833,18747.625,20505.1595833,20820.5416667,,,,54459.9458333,55133.8333333,,,,,15534.8666667,15565.6666667
10/01/2013,19365.1604167,19403.6666667,20918.7420833,21910.0416667,,,,56322.5183333,57064.2083333,,,,,16038.6158333,15750.5
10/02/2013,20228.9566667,20105.0833333,21175.4175,21506.5833333,,,,57253.1025,57739.0833333,,,,,15848.7283333,16127.4166667
10/03/2013,20904.705,20434.1666667,21560.1033333,21901.25,,,,58561.9229167,58576.9166667,,,,,16097.1145833,16241.5
10/04/2013,21290.5075,20716.375,22001.5695833,21929.75,,,,59089.035,58805.2083333,,,,,15796.9579167,16159.0833333
10/05/2013,18790.7745833,18635.9166667,19825.4175,19896.8333333,,,,52721.0729167,52652.7916667,,,,,14104.8808333,14120.0416667
10/06/2013,16002.9570833,16004.9166667,18058.93625,18332.75,,,,47562.5708333,47900.2916667,,,,,13500.6775,13562.625
10/07/2013,17561.885,17396.5833333,19909.6379167,20835.5833333,,,,52606.1825,53378.4166667,,,,,15134.6595833,15146.25
10/08/2013,18071.2895833,17644.2083333,20408.22,20679.25,,,,53978.9454167,53764.9166667,,,,,15499.4358333,15441.4583333
10/09/2013,18124.48625,17946.75,20375.1958333,20916.2083333,,,,54093.8995833,54449.75,,,,,15594.2175,15586.7916667
10/10/2013,18434.3041667,18215.5,20415.3304167,20897.5833333,,,,54484.4179167,54865.1666667,,,,,15634.7833333,15752.0833333
10/11/2013,18394.40125,18114.9583333,20148.4833333,20512.5416667,,,,54065.7204167,54143.5416667,,,,,15522.8358333,15516.0416667
10/12/2013,16862.8029167,16742.125,18243.5591667,18453.7083333,,,,48889.7304167,49091.2916667,,,,,13783.3683333,13895.4583333
10/13/2013,16046.3170833,15713.3333333,17082.815,17272.0833333,,,,46520.35375,46409.5,,,,,13391.2216667,13424.0833333
10/14/2013,17680.3191667,17676.9166667,20004.9404167,20395.6666667,,,,53109.6275,53298.3333333,,,,,15424.3679167,15225.75
10/15/2013,18054.8066667,17795.5,20396.3420833,20684.6666667,,,,54072.0666667,54034.8333333,,,,,15620.9179167,15554.6666667
10/16/2013,17568.8379167,17728.9166667,20288.24625,20800.375,,,,53286.5458333,54054.2916667,,,,,15429.4616667,15525.0
10/17/2013,17906.2908333,17525.3333333,20339.0504167,20595.4583333,,,,53970.175,53613.25,,,,,15724.83375,15492.4583333
10/18/2013,17754.8204167,17572.2083333,19989.5329167,20351.4166667,,,,53314.2383333,53461.7916667,,,,,15569.885,15538.1666667
10/19/2013,16581.4466667,16439.5833333,18152.2695833,18331.9583333,,,,49234.1225,48984.0416667,,,,,14500.40625,14212.5
10/20/2013,16330.6429167,16119.8333333,17481.11875,17508.7083333,,,,48220.6625,47764.2083333,,,,,14408.9008333,14135.6666667
10/21/2013,17865.50875,18220.9166667,20346.1108333,21093.7916667,,,,54394.5020833,55703.5,,,,,16182.8825,16388.7916667
10/22/2013,18698.0229167,18533.25,20643.5295833,21097.9166667,,,,55764.2854167,55938.2916667,,,,,16422.7329167,16307.125
10/23/2013,18965.5145833,19109.7916667,20788.4045833,21153.625,,,,56313.4166667,56681.5416667,,,,,16559.4975,16418.125
10/24/2013,19387.7775,19347.6666667,20823.55,21255.2083333,,,,56872.1420833,57028.5,,,,,16660.8145833,16425.625
10/25/2013,19381.6454167,19257.875,20429.6154167,20719.0,,,,56169.7183333,56018.125,,,,,16358.4575,16041.25
10/26/2013,17616.80375,17542.875,18412.9691667,18800.1666667,,,,50953.3683333,51205.6666667,,,,,14923.5954167,14862.625
10/27/2013,17114.2608333,17234.9166667,17653.805,18038.25,,,,49493.6125,49651.8333333,,,,,14725.5466667,14378.6666667
10/28/2013,18784.1858333,18589.125,20598.6158333,20924.7083333,,,,55935.4833333,55794.2916667,,,,,16552.6816667,16280.4583333
10/29/2013,18763.8916667,18542.875,20796.1858333,21205.3333333,,,,56356.5895833,56152.25,,,,,16796.5120833,16404.0416667
10/30/2013,18250.9104167,18577.5416667,20697.6591667,21145.8333333,,,,55340.8395833,56120.0,,,,,16392.27,16396.625
10/31/2013,17901.89625,17461.0416667,20595.2391667,20891.5833333,,,,54560.6004167,54475.7083333,,,,,16063.465,16123.0833333
11/01/2013,17600.0754167,17914.0416667,19924.2833333,20485.9583333,,,,53565.1783333,54382.4166667,,,,,16040.8195833,15982.4166667
11/02/2013,17014.48875,16823.4583333,18235.5266667,18675.125,,,,50121.78,50238.9166667,,,,,14871.7645833,14740.3333333
11/03/2013,17140.1325,16782.4166667,17633.8508333,17688.5833333,,,,49500.46375,48670.0416667,,,,,14726.4804167,14199.0416667
11/04/2013,18769.61125,18750.4583333,20385.26375,20670.8333333,,,,55469.7341667,55777.3333333,,,,,16314.8591667,16356.0416667
11/05/2013,18471.8820833,18591.9166667,20388.1666667,20773.25,,,,55439.4925,55954.875,,,,,16579.44375,16589.7083333
11/06/2013,18552.2358333,18475.125,20460.9545833,20799.5,,,,55516.4191667,55998.4583333,,,,,16503.22875,16723.8333333
11/07/2013,19392.4158333,19333.875,20706.86375,21123.1666667,,,,56965.5895833,57292.2916667,,,,,16866.31,16835.25
11/08/2013,19401.1925,19274.125,20545.5904167,20747.3333333,,,,56711.0016667,56677.1666667,,,,,16764.21875,16655.7083333
11/09/2013,17351.7925,17635.8333333,18431.0591667,18886.0833333,,,,51011.59,51996.4583333,,,,,15228.7383333,15474.5416667
11/10/2013,17087.0558333,17063.2916667,17703.47625,18284.0,,,,49822.6683333,50205.9583333,,,,,15032.13625,14858.6666667
11/11/2013,19248.2408333,18955.25,21002.5808333,20975.375,,,,57535.1979167,56897.875,,,,,17284.37625,16967.25
11/12/2013,20862.78125,21067.5833333,21505.8966667,21768.1666667,,,,60219.1929167,60422.5,,,,,17850.515,17586.75
11/13/2013,21290.9129167,21287.0416667,21661.335,21923.0833333,,,,60195.7970833,60687.6666667,,,,,17243.5491667,17477.5416667
11/14/2013,20229.7283333,20794.75,21234.8695833,21434.3333333,,,,58104.1654167,59388.3333333,,,,,16639.5675,17159.25
11/15/2013,19338.4791667,19542.1666667,20253.4795833,20826.9166667,,,,55849.12125,56828.3333333,,,,,16257.1625,16459.25
11/16/2013,17209.9079167,17527.125,18753.15375,18695.0833333,,,,50974.6191667,51227.125,,,,,15011.5575,15004.9166667
11/17/2013,15706.0358333,16435.1666667,17612.4104167,18311.0,,,,47930.2341667,49424.6666667,,,,,14611.7879167,14678.5
11/18/2013,18209.315,18148.625,20445.8725,21030.125,,,,55382.47625,55894.7916667,,,,,16727.28875,16716.0416667
11/19/2013,19912.3316667,19463.8333333,21094.8116667,21119.2916667,,,,58052.7608333,57467.6666667,,,,,17045.6175,16884.5416667
11/20/2013,20252.66875,19930.5416667,21412.035,21622.875,,,,58411.7258333,58635.4583333,,,,,16747.0220833,17082.0416667
11/21/2013,19226.485,19388.125,21284.45375,21115.2916667,,,,57879.9866667,57487.7916667,,,,,17369.0479167,16984.375
11/22/2013,19408.7604167,19463.2916667,20962.6,21263.875,,,,57982.4983333,58085.125,,,,,17611.1379167,17357.9583333
11/23/2013,20364.0495833,19756.4166667,20147.3733333,20093.875,,,,57699.1325,56805.2083333,,,,,17187.7095833,16954.9166667
11/24/2013,21168.72375,21091.5416667,19908.6883333,20188.625,,,,57882.62875,58008.2083333,,,,,16805.2166667,16728.0416667
11/25/2013,22133.0229167,22145.1666667,22267.25875,22615.125,,,,61829.2004167,62935.0416667,,,,,17428.91875,18174.75
11/26/2013,21447.4308333,22473.5,22111.64375,22668.9583333,,,,61420.1054167,63284.75,,,,,17861.0308333,18142.2916667
11/27/2013,22559.2708333,22903.75,22075.67375,22394.1666667,,,,62750.5420833,63263.625,,,,,18115.5975,17965.7083333
11/28/2013,19387.66,19812.3333333,18587.2483333,19308.8333333,,,,53529.6729167,55244.75,,,,,15554.7645833,16123.5833333
11/29/2013,19269.8583333,19468.2083333,18954.6566667,19159.8333333,,,,54474.59875,54714.1666667,,,,,16250.08375,16086.125
11/30/2013,18325.9220833,18410.4166667,18595.2279167,18698.5833333,,,,52345.0508333,52696.6666667,,,,,15423.9008333,15587.6666667
12/01/2013,17699.9204167,18159.3333333,18440.7258333,18723.1666667,,,,51735.76,52453.8333333,,,,,15595.11375,15571.3333333
12/02/2013,19562.7958333,19564.375,21428.02125,21497.2083333,,,,58057.5241667,58277.2083333,,,,,17066.7070833,17215.625
12/03/2013,19419.2979167,19402.9166667,21921.5804167,22117.4583333,,,,58590.21875,58982.375,,,,,17249.3404167,17462.0
12/04/2013,18903.8520833,19120.4166667,21609.68875,22489.8333333,,,,58162.2241667,59313.125,,,,,17648.6833333,17702.875
12/05/2013,21026.0191667,20746.875,21983.5991667,22473.6666667,,,,61865.1483333,61995.125,,,,,18855.53,18774.5833333
12/06/2013,23169.8741667,22907.5,22859.2295833,22804.0416667,,,,65333.9125,64862.375,,,,,19304.80875,19150.8333333
12/07/2013,22650.5704167,23385.7916667,21407.8375,21999.9166667,,,,62729.6954167,63911.4583333,,,,,18671.2875,18525.75
12/08/2013,21983.5216667,22059.7916667,20893.37875,21162.2916667,,,,60933.5183333,61119.4583333,,,,,18056.6179167,17897.375
12/09/2013,22998.29125,23611.5833333,22948.1133333,23320.5833333,,,,65274.0029167,66376.9583333,,,,,19327.5983333,19444.7916667
12/10/2013,23399.87,23725.1666667,23817.3541667,23946.2083333,,,,66664.395,67095.75,,,,,19447.1708333,19424.375
12/11/2013,47466.695,48701.0416667,,,67063.4575,68483.4166667,,,,19596.7625,19782.375,,,,
12/12/2013,48628.5825,48485.375,,,67731.32875,,67652.8333333,,,19102.74625,19167.4583333,,,,
12/13/2013,46130.49625,46467.6666667,,,64897.15875,,65223.4583333,,,18766.6625,18755.7916667,,,,
12/14/2013,42677.3483333,43070.4583333,,,60446.1479167,,60633.2083333,,,17768.7995833,17562.75,,,,
12/15/2013,42312.5225,43198.75,,,60221.4816667,,60731.6666667,,,17908.9591667,17532.9166667,,,,
12/16/2013,45797.3175,46696.8333333,,,64807.50375,,65448.5833333,,,19010.18625,18751.75,,,,
12/17/2013,45600.6904167,45824.9166667,,,63972.6245833,,64320.9583333,,,18371.9341667,18496.0416667,,,,
12/18/2013,45187.0566667,45763.75,,,63492.03375,,63960.6666667,,,18304.9770833,18196.9166667,,,,
12/19/2013,43055.0141667,43925.6666667,,,79396.6433333,,79990.8333333,,,18666.7720833,18294.125,17674.8570833,17771.0416667,,
12/20/2013,41459.1104167,42045.7916667,,,76755.0641667,,77543.25,,,18650.76375,18390.4166667,16645.19,17107.0416667,,
12/21/2013,39551.0129167,40158.8333333,,,73531.5216667,,73572.25,,,17432.0616667,17483.2083333,16548.4470833,15930.2083333,,
12/22/2013,38750.5645833,39491.7083333,,,72773.0470833,,72813.625,,,17358.2525,17037.5416667,16664.23,16284.375,,
12/23/2013,42795.905,45101.0,,,81659.5595833,,83657.6666667,,,19135.9395833,19229.2083333,19727.715,19327.4583333,,
12/24/2013,41786.0433333,42729.375,,,80336.41,,81361.0416667,,,18302.0179167,18271.2083333,20248.34875,20360.4583333,,
12/25/2013,38257.6141667,39906.8333333,,,73246.8679167,,76707.125,,,15993.0345833,17097.0,18996.2191667,19703.2916667,,
12/26/2013,40481.8258333,40624.875,,,76645.71125,,76809.8333333,,,17215.72375,17104.1666667,18948.1616667,19080.7916667,,
12/27/2013,40173.1191667,41071.2916667,,,76344.0683333,,77465.75,,,16839.8404167,17217.4166667,19331.10875,19177.0416667,,
12/28/2013,37257.5854167,37301.0833333,,,72050.1375,,70856.125,,,15875.60625,15825.7083333,18916.9458333,17729.3333333,,
