DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,,
10/25/2011,WEST,29686.966,28608.591,28009.289,27937.467,28309.455,30108.106,33384.913,36109.955,36582.027,36496.154,36215.232,36073.056,35977.35,35794.698,35451.43,35156.847,34930.671,34935.253,35866.36,37387.696,36996.263,35617.472,33643.318,31250.223,,810529
10/26/2011,WEST,29390.194,28246.925,27582.798,27262.658,27581.506,29131.192,32023.949,34678.166,35555.524,35770.593,36010.261,36066.878,35961.056,35800.059,35659.099,35197.805,35235.217,35550.409,36430.075,37184.634,36662.66,35436.857,33487.272,31086.648,,802992
10/27/2011,WEST,29227.731,28053.879,27398.035,27051.659,27396.369,28805.593,31903.83,34810.041,35952.657,36036.263,36434.099,36516.155,36401.618,36313.959,36015.142,35771.156,35606.052,35662.733,36432.191,37818.166,37741.148,36751.275,34951.531,32710.616,,811762
10/28/2011,WEST,31191.162,30099.33,29516.894,29366.561,29858.72,31304.863,34472.537,37321.51,38009.612,37902.37,37723.855,37501.32,37069.568,36918.202,36444.67,36050.102,35943.003,35972.486,36748.721,37800.476,37479.912,36587.793,35276.328,33120.921,,839681
10/29/2011,WEST,31416.468,30191.012,29644.743,29360.717,29509.579,30058.869,31179.413,32931.256,34035.909,34880.57,35041.3,34781.869,34301.643,33579.91,32803.352,32316.472,32228.32,32391.912,33416.346,35130.81,35160.041,34375.216,33431.745,31884.433,,784052
10/30/2011,WEST,30798.789,29982.583,29542.555,29318.256,29356.163,29739.369,30739.644,31887.364,32905.047,33180.063,32937.941,32525.368,32080.531,31599.013,31090.344,30868.993,31223.469,31947.349,33511.09,35213.073,35291.311,34443.572,33289.899,31663.289,,765135
10/31/2011,WEST,30475.063,29738.532,29488.242,29487.377,30018.492,31750.865,35025.338,38034.551,38696.127,38581.065,38341.23,38031.06,37592.433,37155.063,36754.156,36241.45,36108.967,35982.959,36556.301,37835.817,38081.028,37365.391,35797.836,33633.164,,846773
11/1/2011,WEST,32027.093,31095.768,30554.446,30670.557,31126.954,32798.123,35964.439,38998.75,39502.199,38910.577,38211.308,37376.645,36667.793,36169.528,35659.353,35291.455,35187.235,35267.049,36509.586,38370.046,38046.884,37082.213,35102.074,32844.617,,849435
11/2/2011,WEST,31185.827,30193.399,29721.009,29627.5,30179.166,31820.697,35132.673,38027.678,38390.193,37951.326,37268.939,36669.643,36220.625,35775.424,35411.165,34936.181,34672.031,34774.625,36234.494,37596.62,37194.17,36131.889,34238.162,31939.511,,831293
11/3/2011,WEST,30303.192,29287.786,28797.441,28728.7,29221.671,30878.182,34223.291,36998.005,37870.892,37748.042,37408.349,36917.597,36645.291,36325.027,36032.742,35716.146,35720.49,35962.467,37338.86,37992.801,37563.427,36421.431,34455.813,32073.682,,830631
11/4/2011,WEST,30469.639,29279.965,28645.662,28274.764,28676.123,30145.472,33231.684,35948.689,36641.209,36663.636,36626.572,36559.504,36130.488,35620.384,35077.589,34416.724,34002.381,33951.889,35027.135,36591.231,36298.226,35676.551,34581.81,32731.094,,811268
11/5/2011,WEST,31142.568,30016.74,29606.165,29473.698,29667.797,30337.502,31826.197,33551.502,34682.935,35021.825,34788.797,34034.489,33211.518,32300.472,31536.274,31012.414,30766.053,31054.216,32581.542,34196.492,34272.5,33800.566,32719.358,31453.486,,773055
11/6/2011,WEST,30149.586,0,28749.751,28635.58,28738.217,29390.981,30538.193,31487.874,32167.9,31941.426,31413.316,30931.622,30674.166,30363.343,30067.46,30032.501,30551.894,32559.243,34373.058,34314.168,33962.745,32967.216,31612.065,30270.447,,715893
11/7/2011,WEST,29398.662,28730.592,28594.44,28706.014,29477.699,31352.934,34788.234,36903.525,37411.797,37177.54,36837.316,36369.516,36073.618,35712.801,35637.551,35170.838,35340.737,36922.181,38159.421,37797.312,37070.278,35720.626,33931.525,31727.23,,825012
11/8/2011,WEST,30262.141,29300.542,29127.991,29024.08,29607.783,31386.724,34685.889,36654.646,37161.474,37099.053,37080.804,36757.823,36504.401,36387.215,36133.05,35606.452,35823.272,37249.821,38275.929,37802.677,37184.36,35861.865,33941.087,31795.335,,830714
11/9/2011,WEST,30175.924,29191.385,28869.428,28818.176,29392.41,31231.666,34597.299,36762.088,37353.193,36940.679,36666.424,36305.546,36280.893,36059.459,36007.396,35847.965,36215.83,37891.249,38923.48,38425.588,37739.121,36528.89,34643.37,32340.62,,833208
11/10/2011,WEST,30560.889,29618.637,29091.18,28930.713,29472.656,31092.577,34495.532,36702.648,37356.529,37691.379,37880.975,37853.511,37652.37,37668.256,37366.301,37043.853,37535.58,39470.002,40658.575,40406.48,39993.783,38797.583,37031.498,34939.818,,859311
11/11/2011,WEST,33217.917,32374.19,31929.858,31728.151,32187.828,33697.938,36364.146,38480.763,39060.209,39106.224,38958.831,38621.919,38239.698,37720.405,37142.305,36638.586,36801.498,38593.754,39728.89,39303.688,38930.853,38039.723,36632.811,34782.674,,878283
11/12/2011,WEST,33167.517,32168.676,31475.354,31153.892,31207.1,31926.819,33048.369,33958.177,34540.146,34471.958,34173.806,33466.963,32784.16,31985.225,31377.016,31036.026,31497.971,33514.43,34823.12,34472.735,34040.522,33330.306,31980.656,30409.227,,786010
11/13/2011,WEST,29082.67,28080.122,27652.099,27149.485,27348.79,27628.028,28458.244,29194.357,30006.337,30645.392,30817.328,30823.79,30934.075,30680.494,30325.067,30207.324,30737.184,32826.919,34258.615,34114.708,33607.093,32411.831,31009.227,29379.657,,727379
11/14/2011,WEST,27886.992,27121.937,26742.63,26619.54,27209.125,28801.494,32236.066,34694.068,35310.825,35677.568,35987.094,36106.997,36059.916,36005.191,35639.487,34996.769,35172.776,36835.016,37952.329,37573.959,36804.043,35559.005,33412.389,31020.484,,801426
11/15/2011,WEST,29185.124,28076.9,27614.329,27375.776,27684.628,29199.321,32437.409,34780.409,35496.106,35842.753,36139.807,36124.003,36197.27,36145.741,35916.154,35613.948,35931.539,37402.213,38287.935,37954.476,37196.282,35952.719,33724.763,31347.445,,811627
11/16/2011,WEST,29540.083,28427.344,27924.828,27625.475,28041.132,29644.175,32938.12,35523.586,36170.328,36480.835,36886.395,36853.166,36789.041,36679.409,36579.859,36329.295,36667.844,38462.925,39454.356,39046.708,38583.227,37633.902,35672.76,33615.519,,831570
11/17/2011,WEST,31792.203,30868.509,30366.124,30347.56,30815.82,32568.434,36059.926,38374.721,38885.128,39178.852,39134.814,39205.115,39055.893,38894.111,38539.447,38321.038,38957.814,41180.824,42490.255,42376.857,41998.615,41075.831,39311.208,37200.103,,896999
11/18/2011,WEST,35443.445,34257.805,33926.257,33686.524,34267.195,35880.535,39231.258,41227.537,41116.06,40187.3,39505.967,38610.698,37822.282,37419.925,36892.182,36268.986,36704.355,38871.034,40030.089,39764.178,39406.081,38594.03,37003.56,35032.148,,901149
11/19/2011,WEST,33263.128,32447.271,31921.568,31592.364,31751.232,32554.689,33600.892,34966.505,35754.363,35893.356,35660.787,34930.917,34091.157,33307.725,32933.787,32564.119,32899.751,34839.029,35772.758,35418.962,34935.696,33911.132,32484.864,30605.957,,808102
11/20/2011,WEST,29131.401,28048.003,27380.821,27009.895,26862.389,27185.882,27627.976,28466.355,29236.536,30107.116,30572.367,30752.548,30877.968,30918.01,30910.656,31202.855,32036.515,33979.754,34792.782,34567.279,34132.686,33106.722,31569.805,29901.562,,730378
11/21/2011,WEST,28957.16,27983.92,27657.913,27649.677,28233.335,29855.316,32985.746,35600.35,36268.456,36818.363,37039.58,37059.712,36906.997,36694.011,36524.114,36288.162,36891.233,38749.671,39418.493,38834.586,38173.574,36893.545,34971.745,32553.082,,829009
11/22/2011,WEST,30700.066,29592.95,28979.173,28894.093,29154.904,30641.682,33595.284,36115.036,37015.33,37495.176,37973.929,38088.794,37941.679,37896.497,37729.35,37354.049,37822.212,39251.768,39526.405,38914.693,38224.306,37041.955,34991.986,32838.874,,847780
11/23/2011,WEST,30760.165,29635.081,28984.768,28651.574,29105.387,30514.574,33132.598,35612.184,36595.388,37299.913,37743.622,37621.138,37374.174,36682.807,36073.098,35464.815,35527.112,37441.966,38647.959,38439.936,37806.852,37025.203,35281.724,33046.37,,834468
11/24/2011,WEST,31156.237,29861.292,29211.78,28780.954,28781.325,29113.486,30034.724,31046.87,31953.881,32908.154,33605.323,33765.908,32531.891,30927.567,29719.692,28906.129,28703.204,30248.846,31193.64,31289.635,31455.469,31257.722,30598.247,29764.809,,736817
11/25/2011,WEST,28764.078,28234.852,28028.302,28006.311,28575.789,29515.088,30965.087,31904.168,32224.828,32093.489,31836.088,31270.059,30722.293,30221.003,29669.51,29552.079,29995.228,32591.783,33734.028,33526.485,33161.398,32637.828,31527.748,29976.942,,738734
11/26/2011,WEST,28674.83,27729.071,27268.898,27117.237,27337.791,27944.94,28980.024,30099.392,31032.952,31559.06,31830.508,31726.373,31310.407,30716.241,30311.514,30079.131,30586.362,32747.934,33668.696,33404.238,33152.876,32390.287,31257.74,29734.305,,730661
11/27/2011,WEST,28142.234,27024.962,26435.795,26215.395,26137.766,26605.627,27361.385,28334.567,29263.617,30098.326,30657.885,30956.305,31269.91,31421.689,31313.112,31419.879,32386.738,34592.606,35427.783,35198.219,34763.32,33636.647,32109.851,30321.573,,731095
11/28/2011,WEST,28862.955,27906.163,27500.457,27493.4,28044.802,29684.774,32780.444,35575.82,36424.287,36813.073,37108.567,37182.578,37177.255,37044.59,36976.101,36944.336,37512.662,39590.276,40439.317,39937.441,39395.66,38019.195,35828.861,33300.42,,837543
11/29/2011,WEST,31370.829,30131.001,29439.517,29122.92,29477.498,31060.044,34307.099,37025.618,37903.019,38299.599,38516.502,38455.845,38531.351,38499.895,38476.126,38542.271,39214.154,41675.848,42436.906,42115.765,41694.234,40401.905,38371.316,35942.977,,881012
11/30/2011,WEST,33819.489,32679.166,32211.639,32197.127,32655.529,34405.56,37576.219,40123.365,40541.085,40660.156,40548.886,40261.087,39820.058,39412.476,38914.803,38479.781,39239.141,41975.15,43355.625,43272.778,42915.378,41985.604,39872.824,37370.515,,924293
12/1/2011,WEST,35466.326,34429.198,34034.847,33919.404,34514.294,36243.322,39364.313,41774.384,41652.215,40998.12,40164.692,39393.966,38632.218,37950.246,37364.819,36958.473,37814.744,40717.648,42239.942,42398.063,42252.453,41456.003,39673.048,37287.904,,926701
12/2/2011,WEST,35426.936,34397.736,34037.887,33939.483,34280.793,36037.616,39112.962,41532.51,41495.493,40880.825,40125.61,39246.814,38390.271,37782.88,37326.534,36971.423,37685.565,40219.192,41326.897,41155.046,40781.658,40031.668,38761.168,36543.238,,917490
12/3/2011,WEST,34650.072,33466.064,32879.706,32604.473,32561.38,33218.069,34475.504,35799.187,36814.189,36901.431,36582.897,35804.443,34896.428,34292.675,33500.89,33211.788,33828.639,36603.226,37717.131,37666.921,37266.465,36625.931,35366.163,33479.773,,840213
12/4/2011,WEST,31808.998,30737.564,29913.891,29819.9,29855.415,30318.329,31072.556,32007.679,33015.038,33312.35,33063.902,32853.143,32766.438,32753.648,32637.552,32657.049,33763.212,36422.001,37318.134,37365.856,37162.137,36199.332,34515.211,32433.272,,793773
12/5/2011,WEST,30876.881,29994.229,29722.708,29630.564,30223.521,31835.938,35271.163,37918.598,38395.399,38601.542,38613.206,38442.086,38219.462,38087.424,38037.34,37974.124,38744.287,41064.105,41585.619,41388.351,40705.469,39509.09,37247.636,34614.985,,876704
12/6/2011,WEST,32423.109,31056.324,30260.211,30088.208,30459.028,32225.112,35361.827,37831.962,38433.697,38808.011,38994.148,39016.195,39048.766,38836.852,38741.683,38622.938,39218.889,41387.577,42271.341,41938.769,41454.621,40279.41,37982.499,35133.278,,889874
12/7/2011,WEST,33075.15,31827.65,31091.875,30883.202,31269.022,32817.949,35930.345,38565.393,39242.139,39398.097,39520.1,39562.236,39651.578,39562.234,39594.238,39699.809,40650.382,42999.632,44341.016,44071.22,43573.435,42562.755,40497.331,37960.151,,918347
12/8/2011,WEST,35913.14,34867.327,34295.119,34209.716,34785.936,36533.12,39779.24,42477.213,42682.69,42230.927,41666.147,41057.581,40488.077,39935.445,39431.804,39135.434,39943.785,43193.826,44595.582,44577.637,44111.845,43193.469,41168.685,38581.646,,958855
12/9/2011,WEST,36459.376,35372.183,34768.442,34736.781,35390.383,37041.683,40045.96,42600.976,42688.254,42130.096,41408.328,40526.052,39853.037,39383.486,38891.609,38662.81,39429.085,42333.985,43328.59,43017.434,42659.56,41792.719,40373.065,37918.368,,950812
12/10/2011,WEST,35871.889,34692.551,34036.544,33888.803,34072.648,34863.75,36232.854,37938.364,38816.306,39176.734,39052.754,38535.815,37792.249,37003.957,36226.267,36164.831,36983.36,40382.589,41886.361,41813.885,41748.058,41084.398,39984.066,38121.178,,906370
12/11/2011,WEST,36545.123,35578.822,34847.712,34769.314,35085.674,35464.706,36652.949,37891.303,38369.114,38124.9,37274.345,36447.771,35712.15,35057.028,34324.678,34218.137,35276.315,39039.012,41169.357,41742.234,41783.265,41164.124,39605.931,37519.331,,893663
12/12/2011,WEST,35955.829,35324.82,35090.642,35359.848,35947.289,37854.023,41410.163,44219.651,44344.626,43649.115,42650.062,41410.909,40419.213,39607.46,38983.626,38700.507,39456.09,42772.992,44373.569,44280.421,43868.317,42758.441,40696.125,37902.177,,967036
12/13/2011,WEST,35818.621,34759.912,34227.887,34020.698,34533.592,36079.015,39444.741,41858.131,42128.196,41482.415,41128.161,40580.019,39787.352,39279.434,38979.415,38544.556,39466.018,42122.238,43026.768,42658.461,42273.16,41173.296,38850.61,36044.469,,938267
12/14/2011,WEST,33832.718,32540.464,31845.446,31683.316,32058.461,33593.125,36780.788,39418.949,39769.226,39856.21,40084.514,39570.076,39146.727,38744.2,38392.657,38228.299,38937.239,41312.515,41988.294,41537.409,41033.146,39911.21,37666.055,34966.536,,902898
12/15/2011,WEST,32678.719,31257.143,30555.983,30307.714,30509.552,32097.507,35318.749,37963.007,38537.258,38661.968,38526.763,38444.519,38241.428,38115.541,37897.694,38008.976,38759.319,40984.541,41686.813,41367.466,40989.167,39980.775,37983.126,35344.363,,884218
12/16/2011,WEST,33164.09,31794.483,31049.208,31046.186,31434.26,33058.909,36454.773,39184.605,39853.827,39993.514,39995.515,39925.093,39599.971,39313.033,38966.069,38798.436,39519.365,41713.024,42665.294,42264.601,41670.167,40824.812,39284.856,36905.943,,908480
12/17/2011,WEST,34755.835,33235.78,32540.864,32255.434,32457.996,33168.947,34542.571,36346.594,37505.168,38455.331,39050.784,39007.053,38669.955,38083.42,37680.638,37493.666,38105.945,40549.033,41463.65,41331.548,40970.565,40352.037,39024.447,36885.771,,893933
12/18/2011,WEST,34992.737,33667.799,32703.374,32367.815,32287.099,32622.189,33454.93,34764.128,35757.597,36415.984,36192.983,35706.259,35175.337,34787.759,34304.782,34219.63,34967.392,38330.907,40275.443,40719.113,40864.73,40049.102,38628.156,36640.475,,859896
12/19/2011,WEST,34793.373,33894.115,33463.987,33459.762,34135.887,35799.773,38920.881,41413.733,41753.253,41291.217,40903.091,40330.864,39726.275,39341.452,38963.65,38713.211,39482.206,41973.621,42678.574,42396.624,41718.648,40633.696,38625.49,35843.676,,930257
12/20/2011,WEST,33645.386,32151.114,31426.624,31278.151,31714.644,33380.84,36224.836,39147.928,39906.338,39945.032,40003.853,39783.3,39529.715,39288.87,38968.256,38644.948,39276.489,41625.879,42542.159,42154.477,41651.657,40445.513,38223.972,35462.867,,906423
12/21/2011,WEST,33098.282,31524.771,30731.517,30400.532,30653.782,31961.133,34741.267,37306.467,38177.422,38382.813,38618.968,38392.573,38135.992,37935.952,37565.171,37460.71,37734.657,40026.028,40663.245,40260.438,39693.695,38831.479,37076.255,34520.136,,873893
12/22/2011,WEST,32198.092,30900.673,30056.218,29790.523,30185.342,31704.463,34463.104,37258.681,38146.831,38432.652,38554.053,38219.802,37903.413,37751.755,37510.817,37444.467,38257.01,40475.493,41120.758,40596.765,40060.628,38999.563,37258.511,34698.961,,871989
12/23/2011,WEST,32407.422,30849.022,30118.308,29760.498,30013.947,31064.199,33035.421,35255.604,36463.526,37055.346,37388.242,37206.441,36764.458,36412.36,36155.5,36228.858,37141.225,39535.661,40180.129,39776.121,39304.587,38380.793,37067.514,34851.199,,852416
12/24/2011,WEST,32751.787,31167.446,30436.378,30121.437,30125.714,30561.814,31523.953,33007.642,34018.76,34604.747,34682.726,34382.102,33719.143,32956.946,32295.515,31949.489,32364.928,34784.562,35991.47,35760.813,35718.824,35559.985,35012.95,33885.995,,797385
12/25/2011,WEST,32443.488,31289.559,30599.915,30327.202,30317.925,30656.424,31662.339,32957.694,33446.344,33513.589,32822.293,32118.782,31310.904,30301.109,29446.707,29064.819,29339.084,31677.369,33162.981,33524.206,33706.934,33628.286,32859.062,31590.872,,761768
12/26/2011,WEST,30094.189,29156.175,28581.315,28426.499,28805.985,29652.557,30820.591,32222.331,32856.005,33408.915,33677.234,33475.079,33002.75,32237.67,31694.755,31708.179,32692.285,35998.354,37686.812,37667.521,37403.989,36803.527,35369.352,33434.02,,786876
12/27/2011,WEST,31691.695,30612.344,29934.052,29760.027,30187.403,31569.846,33658.816,36060.989,37494.217,38420.277,39241.103,39493.538,39496.232,39220.215,38791.231,38579.218,39103.171,41130.41,41862.138,41378.454,40722.783,39743.601,37885.965,35756.341,,881794
12/28/2011,WEST,33908.805,32762.601,32114.117,31912.105,32421.236,33672.111,35769.143,38005.355,39007.888,39604.938,40061.44,39939.029,39493.327,38952.25,38442.606,38295.355,38852.716,41551.089,43051.516,42756.747,42336.473,41571.217,39763.482,37544.889,,911790
12/29/2011,WEST,35625.633,34382.388,33825.531,33571.967,33802.721,34971.567,36983.411,39031.006,39740.628,40087.075,40068.424,39599.64,38931.075,38208.485,37511.837,36980.66,37240.33,39589.752,41000.004,40564.198,40016.162,39071.883,37270.738,35252.116,,903327
12/30/2011,WEST,33261.526,31951.433,31367.048,31001.689,31251.844,32206.048,33915.06,35873.602,36704.87,37108.516,37096.576,36545.576,36122.06,35664.833,35098.371,34770.709,35160.205,37285.829,37984.843,37419.101,36848.388,36008.423,34427.814,32538.232,,837613
12/31/2011,WEST,30672.787,29347.137,28666.301,28250.45,28283.461,28653.281,29506.181,30697.122,31477.853,32208.552,33235.922,33691.292,33875.482,33763.792,33373.357,33274.623,33989.659,36214.868,37072.431,36491.264,35647.155,34509.975,33596.967,32401.498,,778901
1/1/2012,WEST,31313.106,30397.924,29835.678,29342.268,29178.844,29332.919,29778.601,30431.594,31055.663,31405.377,31641.096,31798.653,32119.284,32442.836,32381.644,32588.863,33397.592,35550.982,36917.119,36943.869,36734.206,36077.01,34976.662,33642.264,,779284
1/2/2012,WEST,32356.19,31524.177,31138.596,31188.713,31701.855,32583.453,34149.018,35680.496,36640.467,37790.802,38817.589,39407.564,39613.974,39573.008,39479.269,39488.343,40471.938,43091.557,44370.315,44373.605,43804.579,42978.195,41391.167,39493.322,,911108
1/3/2012,WEST,38094.236,37204.478,36883.611,36857.988,37375.864,38905.4,41983.916,44486.034,45191.886,45354.296,45485.975,45487.417,45125.558,44937.847,44626.063,44267.578,44669.139,47198.079,48770.563,48611.62,48084.767,46929.167,45021.269,42781.903,,1044335
