date,Central Appalachia,Northern Appalachia,Illinois Basin,Powder River Basin,Uinta Basin,NgPrice
11/8/2011,77.65,76.8,55,12.7,40.55,3.527142857
11/9/2011,77.65,76.8,55,12.7,40.55,3.55
11/10/2011,77.50714286,76.8,55,12.72857143,40.55,3.487142857
11/11/2011,77.36428571,76.8,55,12.75714286,40.55,3.424285714
11/12/2011,77.22142857,76.8,55,12.78571429,40.55,3.361428571
11/13/2011,77.07857143,76.8,55,12.81428571,40.55,3.298571429
11/14/2011,76.93571429,76.8,55,12.84285714,40.55,3.235714286
11/15/2011,76.79285714,76.8,55,12.87142857,40.55,3.172857143
11/16/2011,76.65,76.8,55,12.9,40.55,3.11
11/17/2011,76.65,76.8,55,12.9,40.55,3.071428571
11/18/2011,76.65,76.8,55,12.9,40.55,3.032857143
11/19/2011,76.65,76.8,55,12.9,40.55,2.994285714
11/20/2011,76.65,76.8,55,12.9,40.55,2.955714286
11/21/2011,76.65,76.8,55,12.9,40.55,2.917142857
11/22/2011,76.65,76.8,55,12.9,40.55,2.878571429
11/23/2011,76.65,76.8,55,12.9,40.55,2.84
11/24/2011,76.50714286,76.51428571,55,12.9,40.55,2.938571429
11/25/2011,76.36428571,76.22857143,55,12.9,40.55,3.037142857
11/26/2011,76.22142857,75.94285714,55,12.9,40.55,3.135714286
11/27/2011,76.07857143,75.65714286,55,12.9,40.55,3.234285714
11/28/2011,75.93571429,75.37142857,55,12.9,40.55,3.332857143
11/29/2011,75.79285714,75.08571429,55,12.9,40.55,3.431428571
11/30/2011,75.65,74.8,55,12.9,40.55,3.53
12/1/2011,75.69166667,74.50833333,55.04166667,12.9,40.55,3.513333333
12/2/2011,75.73333333,74.21666667,55.08333333,12.9,40.55,3.496666667
12/3/2011,75.775,73.925,55.125,12.9,40.55,3.48
12/4/2011,75.81666667,73.63333333,55.16666667,12.9,40.55,3.463333333
12/5/2011,75.85833333,73.34166667,55.20833333,12.9,40.55,3.446666667
12/6/2011,75.9,73.05,55.25,12.9,40.55,3.43
12/7/2011,75.9,73.05,55.25,12.9,40.55,3.385714286
12/8/2011,75.9,73.05,55.25,12.9,40.55,3.341428571
12/9/2011,75.9,73.05,55.25,12.9,40.55,3.297142857
12/10/2011,75.9,73.05,55.25,12.9,40.55,3.252857143
12/11/2011,75.9,73.05,55.25,12.9,40.55,3.208571429
12/12/2011,75.9,73.05,55.25,12.9,40.55,3.164285714
12/13/2011,75.9,73.05,55.25,12.9,40.55,3.12
12/14/2011,75.47142857,72.76428571,55.25,12.75714286,40.55,3.111428571
12/15/2011,75.04285714,72.47857143,55.25,12.61428571,40.55,3.102857143
12/16/2011,74.61428571,72.19285714,55.25,12.47142857,40.55,3.094285714
12/17/2011,74.18571429,71.90714286,55.25,12.32857143,40.55,3.085714286
12/18/2011,73.75714286,71.62142857,55.25,12.18571429,40.55,3.077142857
12/19/2011,73.32857143,71.33571429,55.25,12.04285714,40.55,3.068571429
12/20/2011,72.9,71.05,55.25,11.9,40.55,3.06
12/21/2011,72.9,71.05,55.25,11.9,40.55,3.064285714
12/22/2011,72.9,71.05,55.25,11.9,40.55,3.068571429
12/23/2011,72.9,71.05,55.25,11.9,40.55,3.072857143
12/24/2011,72.9,71.05,55.25,11.9,40.55,3.077142857
12/25/2011,72.9,71.05,55.25,11.9,40.55,3.081428571
12/26/2011,72.9,71.05,55.25,11.9,40.55,3.085714286
12/27/2011,72.9,71.05,55.25,11.9,40.55,3.09
12/28/2011,72.9,71.05,55.25,11.9,40.55,3.072857143
12/29/2011,72.9,71.05,55.25,11.9,40.55,3.055714286
12/30/2011,72.9,71.05,55.25,11.9,40.55,3.038571429
12/31/2011,72.9,71.05,55.25,11.9,40.55,3.021428571
1/1/2012,72.9,71.05,55.25,11.9,40.55,3.004285714
1/2/2012,72.9,71.05,55.25,11.9,40.55,2.987142857
1/3/2012,72.9,71.05,55.25,11.9,40.55,2.97
1/4/2012,72.61428571,70.90714286,55.25,11.82857143,40.55,2.97
1/5/2012,72.32857143,70.76428571,55.25,11.75714286,40.55,2.97
1/6/2012,72.04285714,70.62142857,55.25,11.68571429,40.55,2.97
1/7/2012,71.75714286,70.47857143,55.25,11.61428571,40.55,2.97
1/8/2012,71.47142857,70.33571429,55.25,11.54285714,40.55,2.97
1/9/2012,71.18571429,70.19285714,55.25,11.47142857,40.55,2.97
1/10/2012,70.9,70.05,55.25,11.4,40.55,2.97
1/11/2012,70.9,70.05,55.10714286,11.4,40.55,2.904285714
1/12/2012,70.9,70.05,54.96428571,11.4,40.55,2.838571429
1/13/2012,70.9,70.05,54.82142857,11.4,40.55,2.772857143
1/14/2012,70.9,70.05,54.67857143,11.4,40.55,2.707142857
1/15/2012,70.9,70.05,54.53571429,11.4,40.55,2.641428571
1/16/2012,70.9,70.05,54.39285714,11.4,40.55,2.575714286
1/17/2012,70.9,70.05,54.25,11.4,40.55,2.51
1/18/2012,70.61428571,70.05,53.92857143,11.4,40.55,2.522857143
1/19/2012,70.32857143,70.05,53.60714286,11.4,40.55,2.535714286
1/20/2012,70.04285714,70.05,53.28571429,11.4,40.55,2.548571429
1/21/2012,69.75714286,70.05,52.96428571,11.4,40.55,2.561428571
1/22/2012,69.47142857,70.05,52.64285714,11.4,40.55,2.574285714
1/23/2012,69.18571429,70.05,52.32142857,11.4,40.55,2.587142857
1/24/2012,68.9,70.05,52,11.4,40.55,2.6
1/25/2012,68.56111111,70.05,52,11.4,40.55,2.566666667
1/26/2012,68.22222222,70.05,52,11.4,40.55,2.533333333
1/27/2012,67.88333333,70.05,52,11.4,40.55,2.5
1/28/2012,67.54444444,70.05,52,11.4,40.55,2.466666667
1/29/2012,67.20555556,70.05,52,11.4,40.55,2.433333333
1/30/2012,66.86666667,70.05,52,11.4,40.55,2.4
1/31/2012,66.52777778,70.05,52,11.4,40.55,2.366666667
2/1/2012,66.18888889,70.05,52,11.4,40.55,2.333333333
2/2/2012,65.85,70.05,52,11.4,40.55,2.3
2/3/2012,65.85,70.05,52,11.41428571,40.55,2.328571429
2/4/2012,65.85,70.05,52,11.42857143,40.55,2.357142857
2/5/2012,65.85,70.05,52,11.44285714,40.55,2.385714286
2/6/2012,65.85,70.05,52,11.45714286,40.55,2.414285714
2/7/2012,65.85,70.05,52,11.47142857,40.55,2.442857143
2/8/2012,65.85,70.05,52,11.48571429,40.55,2.471428571
2/9/2012,65.85,70.05,52,11.5,40.55,2.5
2/10/2012,65.85,69.47857143,52,11.35714286,40.55,2.495714286
2/11/2012,65.85,68.90714286,52,11.21428571,40.55,2.491428571
2/12/2012,65.85,68.33571429,52,11.07142857,40.55,2.487142857
2/13/2012,65.85,67.76428571,52,10.92857143,40.55,2.482857143
2/14/2012,65.85,67.19285714,52,10.78571429,40.55,2.478571429
2/15/2012,65.85,66.62142857,52,10.64285714,40.55,2.474285714
2/16/2012,65.85,66.05,52,10.5,40.55,2.47
2/17/2012,65.85,66.05,52,10.27142857,39.82857143,2.5
2/18/2012,65.85,66.05,52,10.04285714,39.10714286,2.53
2/19/2012,65.85,66.05,52,9.814285714,38.38571429,2.56
2/20/2012,65.85,66.05,52,9.585714286,37.66428571,2.59
2/21/2012,65.85,66.05,52,9.357142857,36.94285714,2.62
2/22/2012,65.85,66.05,52,9.128571429,36.22142857,2.65
2/23/2012,65.85,66.05,52,8.9,35.5,2.68
2/24/2012,65.21428571,66.05,52,8.9,35.5,2.647142857
2/25/2012,64.57857143,66.05,52,8.9,35.5,2.614285714
2/26/2012,63.94285714,66.05,52,8.9,35.5,2.581428571
2/27/2012,63.30714286,66.05,52,8.9,35.5,2.548571429
2/28/2012,62.67142857,66.05,52,8.9,35.5,2.515714286
2/29/2012,62.03571429,66.05,52,8.9,35.5,2.482857143
3/1/2012,61.4,66.05,52,8.9,35.5,2.45
3/2/2012,61.74,66.12,51.9,9.12,35.5,2.42
3/3/2012,62.08,66.19,51.8,9.34,35.5,2.39
3/4/2012,62.42,66.26,51.7,9.56,35.5,2.36
3/5/2012,62.76,66.33,51.6,9.78,35.5,2.33
3/6/2012,63.1,66.4,51.5,10,35.5,2.3
3/7/2012,63.1,66.4,51.5,9.85,35.5,2.278571429
3/8/2012,63.1,66.4,51.5,9.7,35.5,2.257142857
3/9/2012,63.1,66.4,51.5,9.55,35.5,2.235714286
3/10/2012,63.1,66.4,51.5,9.4,35.5,2.214285714
3/11/2012,63.1,66.4,51.5,9.25,35.5,2.192857143
3/12/2012,63.1,66.4,51.5,9.1,35.5,2.171428571
3/13/2012,63.1,66.4,51.5,8.95,35.5,2.15
3/14/2012,62.78571429,66.4,51.21428571,8.95,35.5,2.155714286
3/15/2012,62.47142857,66.4,50.92857143,8.95,35.5,2.161428571
3/16/2012,62.15714286,66.4,50.64285714,8.95,35.5,2.167142857
3/17/2012,61.84285714,66.4,50.35714286,8.95,35.5,2.172857143
3/18/2012,61.52857143,66.4,50.07142857,8.95,35.5,2.178571429
3/19/2012,61.21428571,66.4,49.78571429,8.95,35.5,2.184285714
3/20/2012,60.9,66.4,49.5,8.95,35.5,2.19
3/21/2012,60.9,66.11428571,49.5,8.95,35.5,2.175714286
3/22/2012,60.9,65.82857143,49.5,8.95,35.5,2.161428571
3/23/2012,60.9,65.54285714,49.5,8.95,35.5,2.147142857
3/24/2012,60.9,65.25714286,49.5,8.95,35.5,2.132857143
3/25/2012,60.9,64.97142857,49.5,8.95,35.5,2.118571429
3/26/2012,60.9,64.68571429,49.5,8.95,35.5,2.104285714
3/27/2012,60.9,64.4,49.5,8.95,35.5,2.09
3/28/2012,60.9,64.4,49.375,8.975,35.5,2.08625
3/29/2012,60.9,64.4,49.25,9,35.5,2.0825
3/30/2012,60.9,64.4,49.125,9.025,35.5,2.07875
3/31/2012,60.9,64.4,49,9.05,35.5,2.075
4/1/2012,60.9,64.4,48.875,9.075,35.5,2.07125
4/2/2012,60.9,64.4,48.75,9.1,35.5,2.0675
4/3/2012,60.9,64.4,48.625,9.125,35.5,2.06375
4/4/2012,60.9,64.4,48.5,9.15,35.5,2.06
4/5/2012,60.9,64.4,48.5,9.15,35.5,2.038571429
4/6/2012,60.9,64.4,48.5,9.15,35.5,2.017142857
4/7/2012,60.9,64.4,48.5,9.15,35.5,1.995714286
4/8/2012,60.9,64.4,48.5,9.15,35.5,1.974285714
4/9/2012,60.9,64.4,48.5,9.15,35.5,1.952857143
4/10/2012,60.9,64.4,48.5,9.15,35.5,1.931428571
4/11/2012,60.9,64.4,48.5,9.15,35.5,1.91
4/12/2012,60.9,64.4,48.5,9.15,35.5,1.904285714
4/13/2012,60.9,64.4,48.5,9.15,35.5,1.898571429
4/14/2012,60.9,64.4,48.5,9.15,35.5,1.892857143
4/15/2012,60.9,64.4,48.5,9.15,35.5,1.887142857
4/16/2012,60.9,64.4,48.5,9.15,35.5,1.881428571
4/17/2012,60.9,64.4,48.5,9.15,35.5,1.875714286
4/18/2012,60.9,64.4,48.5,9.15,35.5,1.87
4/19/2012,60.9,64.4,48.21428571,9.15,35.5,1.887142857
4/20/2012,60.9,64.4,47.92857143,9.15,35.5,1.904285714
4/21/2012,60.9,64.4,47.64285714,9.15,35.5,1.921428571
4/22/2012,60.9,64.4,47.35714286,9.15,35.5,1.938571429
4/23/2012,60.9,64.4,47.07142857,9.15,35.5,1.955714286
4/24/2012,60.9,64.4,46.78571429,9.15,35.5,1.972857143
4/25/2012,60.9,64.4,46.5,9.15,35.5,1.99
4/26/2012,60.36666667,64.4,46.5,9.15,35.5,2.04
4/27/2012,59.83333333,64.4,46.5,9.15,35.5,2.09
4/28/2012,59.3,64.4,46.5,9.15,35.5,2.14
4/29/2012,58.76666667,64.4,46.5,9.15,35.5,2.19
4/30/2012,58.23333333,64.4,46.5,9.15,35.5,2.24
5/1/2012,57.7,64.4,46.5,9.15,35.5,2.29
5/2/2012,57.7,64.4,46.5,9.15,35.5,2.287142857
5/3/2012,57.7,64.4,46.5,9.15,35.5,2.284285714
5/4/2012,57.7,64.4,46.5,9.15,35.5,2.281428571
5/5/2012,57.7,64.4,46.5,9.15,35.5,2.278571429
5/6/2012,57.7,64.4,46.5,9.15,35.5,2.275714286
5/7/2012,57.7,64.4,46.5,9.15,35.5,2.272857143
5/8/2012,57.7,64.4,46.5,9.15,35.5,2.27
5/9/2012,57.47142857,64.4,46.5,9.15,35.5,2.285714286
5/10/2012,57.24285714,64.4,46.5,9.15,35.5,2.301428571
5/11/2012,57.01428571,64.4,46.5,9.15,35.5,2.317142857
5/12/2012,56.78571429,64.4,46.5,9.15,35.5,2.332857143
5/13/2012,56.55714286,64.4,46.5,9.15,35.5,2.348571429
5/14/2012,56.32857143,64.4,46.5,9.15,35.5,2.364285714
5/15/2012,56.1,64.4,46.5,9.15,35.5,2.38
5/16/2012,56.1,64.4,46.5,9.057142857,35.5,2.404285714
5/17/2012,56.1,64.4,46.5,8.964285714,35.5,2.428571429
5/18/2012,56.1,64.4,46.5,8.871428571,35.5,2.452857143
5/19/2012,56.1,64.4,46.5,8.778571429,35.5,2.477142857
5/20/2012,56.1,64.4,46.5,8.685714286,35.5,2.501428571
5/21/2012,56.1,64.4,46.5,8.592857143,35.5,2.525714286
5/22/2012,56.1,64.4,46.5,8.5,35.5,2.55
5/23/2012,56.1,64.47142857,46.5,8.5,35.5,2.542857143
5/24/2012,56.1,64.54285714,46.5,8.5,35.5,2.535714286
5/25/2012,56.1,64.61428571,46.5,8.5,35.5,2.528571429
5/26/2012,56.1,64.68571429,46.5,8.5,35.5,2.521428571
5/27/2012,56.1,64.75714286,46.5,8.5,35.5,2.514285714
5/28/2012,56.1,64.82857143,46.5,8.5,35.5,2.507142857
5/29/2012,56.1,64.9,46.5,8.5,35.5,2.5
5/30/2012,56.1,64.9,46.5,8.5,35.5,2.48875
5/31/2012,56.1,64.9,46.5,8.5,35.5,2.4775
6/1/2012,56.1,64.9,46.5,8.5,35.5,2.46625
6/2/2012,56.1,64.9,46.5,8.5,35.5,2.455
6/3/2012,56.1,64.9,46.5,8.5,35.5,2.44375
6/4/2012,56.1,64.9,46.5,8.5,35.5,2.4325
6/5/2012,56.1,64.9,46.5,8.5,35.5,2.42125
6/6/2012,56.1,64.9,46.5,8.5,35.5,2.41
6/7/2012,56.64285714,64.92857143,46.67857143,8.535714286,35.51428571,2.377142857
6/8/2012,57.18571429,64.95714286,46.85714286,8.571428571,35.52857143,2.344285714
6/9/2012,57.72857143,64.98571429,47.03571429,8.607142857,35.54285714,2.311428571
6/10/2012,58.27142857,65.01428571,47.21428571,8.642857143,35.55714286,2.278571429
6/11/2012,58.81428571,65.04285714,47.39285714,8.678571429,35.57142857,2.245714286
6/12/2012,59.35714286,65.07142857,47.57142857,8.714285714,35.58571429,2.212857143
6/13/2012,59.9,65.1,47.75,8.75,35.6,2.18
6/14/2012,59.9,65.1,47.75,8.714285714,35.6,2.24
6/15/2012,59.9,65.1,47.75,8.678571429,35.6,2.3
6/16/2012,59.9,65.1,47.75,8.642857143,35.6,2.36
6/17/2012,59.9,65.1,47.75,8.607142857,35.6,2.42
6/18/2012,59.9,65.1,47.75,8.571428571,35.6,2.48
6/19/2012,59.9,65.1,47.75,8.535714286,35.6,2.54
6/20/2012,59.9,65.1,47.75,8.5,35.6,2.6
6/21/2012,60.12857143,65.1,47.75,8.5,35.6,2.638571429
6/22/2012,60.35714286,65.1,47.75,8.5,35.6,2.677142857
6/23/2012,60.58571429,65.1,47.75,8.5,35.6,2.715714286
6/24/2012,60.81428571,65.1,47.75,8.5,35.6,2.754285714
6/25/2012,61.04285714,65.1,47.75,8.5,35.6,2.792857143
6/26/2012,61.27142857,65.1,47.75,8.5,35.6,2.831428571
6/27/2012,61.5,65.1,47.75,8.5,35.6,2.87
6/28/2012,61.5,65.1,47.45833333,8.5,35.6,2.855
6/29/2012,61.5,65.1,47.16666667,8.5,35.6,2.84
6/30/2012,61.5,65.1,46.875,8.5,35.6,2.825
7/1/2012,61.5,65.1,46.58333333,8.5,35.6,2.81
7/2/2012,61.5,65.1,46.29166667,8.5,35.6,2.795
7/3/2012,61.5,65.1,46,8.5,35.6,2.78
7/4/2012,61.27142857,65.1,46.25,8.5,35.6,2.792857143
7/5/2012,61.04285714,65.1,46.5,8.5,35.6,2.805714286
7/6/2012,60.81428571,65.1,46.75,8.5,35.6,2.818571429
7/7/2012,60.58571429,65.1,47,8.5,35.6,2.831428571
7/8/2012,60.35714286,65.1,47.25,8.5,35.6,2.844285714
7/9/2012,60.12857143,65.1,47.5,8.5,35.6,2.857142857
7/10/2012,59.9,65.1,47.75,8.5,35.6,2.87
7/11/2012,60.35714286,65.1,47.75,8.5,35.6,2.864285714
7/12/2012,60.81428571,65.1,47.75,8.5,35.6,2.858571429
7/13/2012,61.27142857,65.1,47.75,8.5,35.6,2.852857143
7/14/2012,61.72857143,65.1,47.75,8.5,35.6,2.847142857
7/15/2012,62.18571429,65.1,47.75,8.5,35.6,2.841428571
7/16/2012,62.64285714,65.1,47.75,8.5,35.6,2.835714286
7/17/2012,63.1,65.1,47.75,8.5,35.6,2.83
7/18/2012,63.1,65.1,47.75,8.628571429,35.6,2.877142857
7/19/2012,63.1,65.1,47.75,8.757142857,35.6,2.924285714
7/20/2012,63.1,65.1,47.75,8.885714286,35.6,2.971428571
7/21/2012,63.1,65.1,47.75,9.014285714,35.6,3.018571429
7/22/2012,63.1,65.1,47.75,9.142857143,35.6,3.065714286
7/23/2012,63.1,65.1,47.75,9.271428571,35.6,3.112857143
7/24/2012,63.1,65.1,47.75,9.4,35.6,3.16
7/25/2012,63.1,65.1,47.75,9.4,35.6,3.165714286
7/26/2012,63.1,65.1,47.75,9.4,35.6,3.171428571
7/27/2012,63.1,65.1,47.75,9.4,35.6,3.177142857
7/28/2012,63.1,65.1,47.75,9.4,35.6,3.182857143
7/29/2012,63.1,65.1,47.75,9.4,35.6,3.188571429
7/30/2012,63.1,65.1,47.75,9.4,35.6,3.194285714
7/31/2012,63.1,65.1,47.75,9.4,35.6,3.2
8/1/2012,63.20714286,65.1,47.75,9.4,35.6,3.17
8/2/2012,63.31428571,65.1,47.75,9.4,35.6,3.14
8/3/2012,63.42142857,65.1,47.75,9.4,35.6,3.11
8/4/2012,63.52857143,65.1,47.75,9.4,35.6,3.08
8/5/2012,63.63571429,65.1,47.75,9.4,35.6,3.05
8/6/2012,63.74285714,65.1,47.75,9.4,35.6,3.02
8/7/2012,63.85,65.1,47.75,9.4,35.6,2.99
8/8/2012,63.85,65.1,47.75,9.371428571,35.6,2.961428571
8/9/2012,63.85,65.1,47.75,9.342857143,35.6,2.932857143
8/10/2012,63.85,65.1,47.75,9.314285714,35.6,2.904285714
8/11/2012,63.85,65.1,47.75,9.285714286,35.6,2.875714286
8/12/2012,63.85,65.1,47.75,9.257142857,35.6,2.847142857
8/13/2012,63.85,65.1,47.75,9.228571429,35.6,2.818571429
8/14/2012,63.85,65.1,47.75,9.2,35.6,2.79
8/15/2012,63.85,64.95714286,47.75,9.2,35.6,2.791428571
8/16/2012,63.85,64.81428571,47.75,9.2,35.6,2.792857143
8/17/2012,63.85,64.67142857,47.75,9.2,35.6,2.794285714
8/18/2012,63.85,64.52857143,47.75,9.2,35.6,2.795714286
8/19/2012,63.85,64.38571429,47.75,9.2,35.6,2.797142857
8/20/2012,63.85,64.24285714,47.75,9.2,35.6,2.798571429
8/21/2012,63.85,64.1,47.75,9.2,35.6,2.8
8/22/2012,63.85,64.1,47.75,9.2,35.6,2.787142857
8/23/2012,63.85,64.1,47.75,9.2,35.6,2.774285714
8/24/2012,63.85,64.1,47.75,9.2,35.6,2.761428571
8/25/2012,63.85,64.1,47.75,9.2,35.6,2.748571429
8/26/2012,63.85,64.1,47.75,9.2,35.6,2.735714286
8/27/2012,63.85,64.1,47.75,9.2,35.6,2.722857143
8/28/2012,63.85,64.1,47.75,9.2,35.6,2.71
8/29/2012,64.1125,64.11875,47.76875,9.33125,35.61875,2.73
8/30/2012,64.375,64.1375,47.7875,9.4625,35.6375,2.75
8/31/2012,64.6375,64.15625,47.80625,9.59375,35.65625,2.77
9/1/2012,64.9,64.175,47.825,9.725,35.675,2.79
9/2/2012,65.1625,64.19375,47.84375,9.85625,35.69375,2.81
9/3/2012,65.425,64.2125,47.8625,9.9875,35.7125,2.83
9/4/2012,65.6875,64.23125,47.88125,10.11875,35.73125,2.85
9/5/2012,65.95,64.25,47.9,10.25,35.75,2.87
9/6/2012,65.95,64.25,47.9,10.25,35.75,2.882857143
9/7/2012,65.95,64.25,47.9,10.25,35.75,2.895714286
9/8/2012,65.95,64.25,47.9,10.25,35.75,2.908571429
9/9/2012,65.95,64.25,47.9,10.25,35.75,2.921428571
9/10/2012,65.95,64.25,47.9,10.25,35.75,2.934285714
9/11/2012,65.95,64.25,47.9,10.25,35.75,2.947142857
9/12/2012,65.95,64.25,47.9,10.25,35.75,2.96
9/13/2012,65.95,64.25,47.9,10.25,35.75,2.922857143
9/14/2012,65.95,64.25,47.9,10.25,35.75,2.885714286
9/15/2012,65.95,64.25,47.9,10.25,35.75,2.848571429
9/16/2012,65.95,64.25,47.9,10.25,35.75,2.811428571
9/17/2012,65.95,64.25,47.9,10.25,35.75,2.774285714
9/18/2012,65.95,64.25,47.9,10.25,35.75,2.737142857
9/19/2012,65.95,64.25,47.9,10.25,35.75,2.7
9/20/2012,65.95,64.25,47.9,10.25,35.75,2.731428571
9/21/2012,65.95,64.25,47.9,10.25,35.75,2.762857143
9/22/2012,65.95,64.25,47.9,10.25,35.75,2.794285714
9/23/2012,65.95,64.25,47.9,10.25,35.75,2.825714286
9/24/2012,65.95,64.25,47.9,10.25,35.75,2.857142857
9/25/2012,65.95,64.25,47.9,10.25,35.75,2.888571429
9/26/2012,65.95,64.25,47.9,10.25,35.75,2.92
9/27/2012,65.95,64.29166667,47.9,10.26666667,35.75,2.968333333
9/28/2012,65.95,64.33333333,47.9,10.28333333,35.75,3.016666667
9/29/2012,65.95,64.375,47.9,10.3,35.75,3.065
9/30/2012,65.95,64.41666667,47.9,10.31666667,35.75,3.113333333
10/1/2012,65.95,64.45833333,47.9,10.33333333,35.75,3.161666667
10/2/2012,65.95,64.5,47.9,10.35,35.75,3.21
10/3/2012,65.95,64.5,47.9,10.35,35.75,3.205714286
10/4/2012,65.95,64.5,47.9,10.35,35.75,3.201428571
10/5/2012,65.95,64.5,47.9,10.35,35.75,3.197142857
10/6/2012,65.95,64.5,47.9,10.35,35.75,3.192857143
10/7/2012,65.95,64.5,47.9,10.35,35.75,3.188571429
10/8/2012,65.95,64.5,47.9,10.35,35.75,3.184285714
10/9/2012,65.95,64.5,47.9,10.35,35.75,3.18
10/10/2012,66.26428571,64.5,47.9,10.35,35.75,3.192857143
10/11/2012,66.57857143,64.5,47.9,10.35,35.75,3.205714286
10/12/2012,66.89285714,64.5,47.9,10.35,35.75,3.218571429
10/13/2012,67.20714286,64.5,47.9,10.35,35.75,3.231428571
10/14/2012,67.52142857,64.5,47.9,10.35,35.75,3.244285714
10/15/2012,67.83571429,64.5,47.9,10.35,35.75,3.257142857
10/16/2012,68.15,64.5,47.9,10.35,35.75,3.27
10/17/2012,68.15,64.5,47.9,10.3,35.75,3.28
10/18/2012,68.15,64.5,47.9,10.25,35.75,3.29
10/19/2012,68.15,64.5,47.9,10.2,35.75,3.3
10/20/2012,68.15,64.5,47.9,10.15,35.75,3.31
10/21/2012,68.15,64.5,47.9,10.1,35.75,3.32
10/22/2012,68.15,64.5,47.9,10.05,35.75,3.33
10/23/2012,68.15,64.5,47.9,10,35.75,3.34
10/24/2012,68.15,64.5,47.9,10,35.75,3.351428571
10/25/2012,68.15,64.5,47.9,10,35.75,3.362857143
10/26/2012,68.15,64.5,47.9,10,35.75,3.374285714
10/27/2012,68.15,64.5,47.9,10,35.75,3.385714286
10/28/2012,68.15,64.5,47.9,10,35.75,3.397142857
10/29/2012,68.15,64.5,47.9,10,35.75,3.408571429
10/30/2012,68.15,64.5,47.9,10,35.75,3.42
10/31/2012,68.15,64.5,47.9,10,35.75,3.42625
11/1/2012,68.15,64.5,47.9,10,35.75,3.4325
11/2/2012,68.15,64.5,47.9,10,35.75,3.43875
11/3/2012,68.15,64.5,47.9,10,35.75,3.445
11/4/2012,68.15,64.5,47.9,10,35.75,3.45125
11/5/2012,68.15,64.5,47.9,10,35.75,3.4575
11/6/2012,68.15,64.5,47.9,10,35.75,3.46375
11/7/2012,68.15,64.5,47.9,10,35.75,3.47
11/8/2012,68.15,64.5,47.9,10,35.75,3.497142857
11/9/2012,68.15,64.5,47.9,10,35.75,3.524285714
11/10/2012,68.15,64.5,47.9,10,35.75,3.551428571
11/11/2012,68.15,64.5,47.9,10,35.75,3.578571429
11/12/2012,68.15,64.5,47.9,10,35.75,3.605714286
11/13/2012,68.15,64.5,47.9,10,35.75,3.632857143
11/14/2012,68.15,64.5,47.9,10,35.75,3.66
11/15/2012,68.15,64.28571429,47.9,10,35.75,3.65
